"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
120855400,13,13121,131210032,"120-8554",1,0,"東京都","トウキョウト","足立区","アダチク","千住旭町","センジュアサヒチョウ",,,,,,"株式会社　ルミネ　北千住店","カブシキガイシヤ　ルミネ　キタセンジユテン","千住旭町４２番２号",
120855100,13,13121,131210032,"120-8551",1,0,"東京都","トウキョウト","足立区","アダチク","千住旭町","センジュアサヒチョウ",,,,,,"学校法人　東京電機大学","ガツコウホウジン　トウキヨウデンキダイガク","千住旭町５番",
120852000,13,13121,131210032,"120-8520",1,0,"東京都","トウキョウト","足立区","アダチク","千住旭町","センジュアサヒチョウ",,,,,,"足立税務署","アダチゼイムシヨ","千住旭町４－２１",
120002500,13,13121,131210033,"120-0025",0,0,"東京都","トウキョウト","足立区","アダチク","千住東","センジュアズマ",,,,,,,,,
120853400,13,13121,131210033,"120-8534",1,0,"東京都","トウキョウト","足立区","アダチク","千住東","センジュアズマ",,,,,,"一般財団法人　海外産業人材育成協会","イツパンザイダンホウジン　カイガイサンギヨウジンザイイクセイキヨウカイ","千住東１－３０－１",
120003100,13,13121,131210034,"120-0031",0,0,"東京都","トウキョウト","足立区","アダチク","千住大川町","センジュオオカワチョウ",,,,,,,,,
120003700,13,13121,131210035,"120-0037",0,0,"東京都","トウキョウト","足立区","アダチク","千住河原町","センジュカワラチョウ",,,,,,,,,
120003300,13,13121,131210036,"120-0033",0,0,"東京都","トウキョウト","足立区","アダチク","千住寿町","センジュコトブキチョウ",,,,,,,,,
120004500,13,13121,131210037,"120-0045",0,0,"東京都","トウキョウト","足立区","アダチク","千住桜木","センジュサクラギ",,,,,,,,,
120850700,13,13121,131210037,"120-8507",1,0,"東京都","トウキョウト","足立区","アダチク","千住桜木","センジュサクラギ",,,,,,"東京電力　株式会社　東京支店上野支社足立営業センター","トウキヨウデンリヨク　カブシキガイシヤ　トウキヨウシテンウエノシシヤアダチエイギヨウセンタ－","千住桜木１丁目１１－９",
120002400,13,13121,131210038,"120-0024",0,0,"東京都","トウキョウト","足立区","アダチク","千住関屋町","センジュセキヤチョウ",,,,,,,,,
120853600,13,13121,131210038,"120-8536",1,0,"東京都","トウキョウト","足立区","アダチク","千住関屋町","センジュセキヤチョウ",,,,,,"株式会社　吉安本店","カブシキガイシヤ　ヨシヤスホンテン","千住関屋町８－１２",
120004200,13,13121,131210039,"120-0042",0,0,"東京都","トウキョウト","足立区","アダチク","千住龍田町","センジュタツタチョウ",,,,,,,,,
120003500,13,13121,131210040,"120-0035",0,0,"東京都","トウキョウト","足立区","アダチク","千住中居町","センジュナカイチョウ",,,,,,,,,
120854400,13,13121,131210040,"120-8544",1,0,"東京都","トウキョウト","足立区","アダチク","千住中居町","センジュナカイチョウ",,,,,,"株式会社　丸愛","カブシキガイシヤ　マルアイ","千住中居町１７番２０号",
120003600,13,13121,131210041,"120-0036",0,0,"東京都","トウキョウト","足立区","アダチク","千住仲町","センジュナカチョウ",,,,,,,,,
120857000,13,13121,131210041,"120-8570",1,0,"東京都","トウキョウト","足立区","アダチク","千住仲町","センジュナカチョウ",,,,,,"太陽生命保険　相互会社　千住支社","タイヨウセイメイホケン　ソウゴガイシヤ　センジユシシヤ","千住仲町１９－８",
120003800,13,13121,131210042,"120-0038",0,0,"東京都","トウキョウト","足立区","アダチク","千住橋戸町","センジュハシドチョウ",,,,,,,,,
120855800,13,13121,131210042,"120-8558",1,0,"東京都","トウキョウト","足立区","アダチク","千住橋戸町","センジュハシドチョウ",,,,,,"東京北魚　株式会社","トウキヨウキタウオ　カブシキガイシヤ","千住橋戸町５０",
120855600,13,13121,131210042,"120-8556",1,0,"東京都","トウキョウト","足立区","アダチク","千住橋戸町","センジュハシドチョウ",,,,,,"大都魚類　株式会社　千住支社","ダイトギヨルイ　カブシキガイシヤ　センジユシシヤ","千住橋戸町５０",
120855300,13,13121,131210042,"120-8553",1,0,"東京都","トウキョウト","足立区","アダチク","千住橋戸町","センジュハシドチョウ",,,,,,"株式会社　リーガルコーポレーション","カブシキガイシヤ　リ－ガルコ－ポレ－シヨン","千住橋戸町２",
120855000,13,13121,131210042,"120-8550",1,0,"東京都","トウキョウト","足立区","アダチク","千住橋戸町","センジュハシドチョウ",,,,,,"東京千住魚市場卸協同組合","トウキヨウセンジユウオイチバオロシキヨウドウクミアイ","千住橋戸町５０",
120855500,13,13121,131210042,"120-8555",1,0,"東京都","トウキョウト","足立区","アダチク","千住橋戸町","センジュハシドチョウ",,,,,,"千住金属工業　株式会社","センジユキンゾクコウギヨウ　カブシキガイシヤ","千住橋戸町２３",
120004400,13,13121,131210043,"120-0044",0,0,"東京都","トウキョウト","足立区","アダチク","千住緑町","センジュミドリチョウ",,,,,,,,,
120860100,13,13121,131210043,"120-8601",1,0,"東京都","トウキョウト","足立区","アダチク","千住緑町","センジュミドリチョウ",,,,,,"株式会社　ニッピ","カブシキガイシヤ　ニツピ","千住緑町１丁目１－１",
120860200,13,13121,131210043,"120-8602",1,0,"東京都","トウキョウト","足立区","アダチク","千住緑町","センジュミドリチョウ",,,,,,"株式会社　ニッピコラーゲン化粧品","カブシキガイシヤ　ニツピコラ－ゲンケシヨウヒン","千住緑町１丁目１－１",
120004300,13,13121,131210044,"120-0043",0,0,"東京都","トウキョウト","足立区","アダチク","千住宮元町","センジュミヤモトチョウ",,,,,,,,,
120853900,13,13121,131210044,"120-8539",1,0,"東京都","トウキョウト","足立区","アダチク","千住宮元町","センジュミヤモトチョウ",,,,,,"協和機工　株式会社","キヨウワキコウ　カブシキガイシヤ","千住宮元町１－１２",
120004100,13,13121,131210045,"120-0041",0,0,"東京都","トウキョウト","足立区","アダチク","千住元町","センジュモトマチ",,,,,,,,,
120003200,13,13121,131210046,"120-0032",0,0,"東京都","トウキョウト","足立区","アダチク","千住柳町","センジュヤナギチョウ",,,,,,,,,
121081300,13,13121,131210047,"121-0813",0,0,"東京都","トウキョウト","足立区","アダチク","竹の塚","タケノツカ",,,,,,,,,
121855500,13,13121,131210047,"121-8555",1,0,"東京都","トウキョウト","足立区","アダチク","竹の塚","タケノツカ",,,,,,"足立福祉事務所　北部福祉課","アダチフクシジムシヨ　ホクブフクシカ","竹の塚２丁目２５－１７",
121005400,13,13121,131210048,"121-0054",0,0,"東京都","トウキョウト","足立区","アダチク","辰沼","タツヌマ",,,,,,,,,
121868200,13,13121,131210048,"121-8682",1,0,"東京都","トウキョウト","足立区","アダチク","辰沼","タツヌマ",,,,,,"（株）　トップライン","カブシキガイシヤ　トツプライン","辰沼２丁目１８－４",
120001100,13,13121,131210049,"120-0011",0,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,"１丁目","０１チョウメ",,,,,
120001101,13,13121,131210049,"120-0011",0,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,"２丁目","０２チョウメ",,,,,
121001100,13,13121,131210049,"121-0011",0,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,"３丁目","０３チョウメ",,,,,
121001101,13,13121,131210049,"121-0011",0,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,"４丁目","０４チョウメ",,,,,
121001102,13,13121,131210049,"121-0011",0,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,"５丁目","０５チョウメ",,,,,
121851200,13,13121,131210049,"121-8512",1,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,,,,"足立区足立福祉事務所","アダチクアダチフクシジムシヨ","中央本町４丁目５番２号",
121855000,13,13121,131210049,"121-8550",1,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,,,,"東京都水道局　足立東営業所","トウキヨウトスイドウキヨク　アダチヒガシエイギヨウシヨ","中央本町３丁目８－２",
120851200,13,13121,131210049,"120-8512",1,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,,,,"足立区役所　区民部　戸籍住民課","アダチクヤクシヨ　クミンブ　コセキジユウミンカ","中央本町１丁目１７－１",
120851000,13,13121,131210049,"120-8510",1,0,"東京都","トウキョウト","足立区","アダチク","中央本町","チュウオウホンチョウ",,,,,,"足立区役所","アダチクヤクシヨ","中央本町１丁目１７－１",
123087100,13,13121,131210050,"123-0871",0,0,"東京都","トウキョウト","足立区","アダチク","椿","ツバキ",,,,,,,,,
120000300,13,13121,131210051,"120-0003",0,0,"東京都","トウキョウト","足立区","アダチク","東和","トウワ",,,,,,,,,
121083100,13,13121,131210052,"121-0831",0,0,"東京都","トウキョウト","足立区","アダチク","舎人","トネリ",,,,,,,,,
121083700,13,13121,131210053,"121-0837",0,0,"東京都","トウキョウト","足立区","アダチク","舎人公園","トネリコウエン",,,,,,,,,
121083500,13,13121,131210054,"121-0835",0,0,"東京都","トウキョウト","足立区","アダチク","舎人町","トネリマチ",,,,,,,,,
120000200,13,13121,131210055,"120-0002",0,0,"東京都","トウキョウト","足立区","アダチク","中川","ナカガワ",,,,,,,,,
120001400,13,13121,131210056,"120-0014",0,0,"東京都","トウキョウト","足立区","アダチク","西綾瀬","ニシアヤセ",,,,,,,,,
120858100,13,13121,131210056,"120-8581",1,0,"東京都","トウキョウト","足立区","アダチク","西綾瀬","ニシアヤセ",,,,,,"株式会社　江戸一","カブシキガイシヤ　エドイチ","西綾瀬２丁目２３－２２",
123084100,13,13121,131210057,"123-0841",0,0,"東京都","トウキョウト","足立区","アダチク","西新井","ニシアライ",,,,,,,,,
123084300,13,13121,131210058,"123-0843",0,0,"東京都","トウキョウト","足立区","アダチク","西新井栄町","ニシアライサカエチョウ",,,,,,,,,
123854000,13,13121,131210058,"123-8540",1,0,"東京都","トウキョウト","足立区","アダチク","西新井栄町","ニシアライサカエチョウ",,,,,,"警視庁　西新井警察署","ケイシチヨウ　ニシアライケイサツシヨ","西新井栄町１丁目１６－１",
123851200,13,13121,131210058,"123-8512",1,0,"東京都","トウキョウト","足立区","アダチク","西新井栄町","ニシアライサカエチョウ",,,,,,"東京都足立都税事務所","トウキヨウトアダチトゼイジムシヨ","西新井栄町２丁目８番１５号",
123084500,13,13121,131210059,"123-0845",0,0,"東京都","トウキョウト","足立区","アダチク","西新井本町","ニシアライホンチョウ",,,,,,,,,
123850300,13,13121,131210059,"123-8503",1,0,"東京都","トウキョウト","足立区","アダチク","西新井本町","ニシアライホンチョウ",,,,,,"森宮電機　株式会社","モリミヤデンキ　カブシキガイシヤ","西新井本町２丁目１２－１２",
121082400,13,13121,131210060,"121-0824",0,0,"東京都","トウキョウト","足立区","アダチク","西伊興","ニシイコウ",,,,,,,,,
121082500,13,13121,131210061,"121-0825",0,0,"東京都","トウキョウト","足立区","アダチク","西伊興町","ニシイコウチョウ",,,,,,,,,
121007400,13,13121,131210062,"121-0074",0,0,"東京都","トウキョウト","足立区","アダチク","西加平","ニシカヘイ",,,,,,,,,
121082200,13,13121,131210063,"121-0822",0,0,"東京都","トウキョウト","足立区","アダチク","西竹の塚","ニシタケノツカ",,,,,,,,,
121808000,13,13121,131210063,"121-8080",1,0,"東京都","トウキョウト","足立区","アダチク","西竹の塚","ニシタケノツカ",,,,,,"株式会社　トップアート","カブシキガイシヤ　トツプア－ト","西竹の塚１丁目７－５",
121081200,13,13121,131210064,"121-0812",0,0,"東京都","トウキョウト","足立区","アダチク","西保木間","ニシホキマ",,,,,,,,,
121006100,13,13121,131210065,"121-0061",0,0,"東京都","トウキョウト","足立区","アダチク","花畑","ハナハタ",,,,,,,,,
